text,label,type,sub_type,domain,is_valid
家电维修店真良心，修个冰箱收五百块三天后又坏了,0,反讽,Negative_Ironic,生活服务,True
师傅可太有耐心了，修洗衣机修到一半居然说要加价,0,反讽,Negative_Ironic,生活服务,True
快递员可太贴心了，把我的件放垃圾桶旁也不通知我,0,反讽,Negative_Ironic,生活服务,True
这家快递真高效，同城件整整走了五天才送到我手里,0,反讽,Negative_Ironic,生活服务,True
快递小哥真负责，丢了我的件还理直气壮说我没取,0,反讽,Negative_Ironic,生活服务,True
快递公司真周到，把我的易碎件直接扔快递柜不管损坏,0,反讽,Negative_Ironic,生活服务,True
快递员真细心，把我地址看错还怪我没写清楚,0,反讽,Negative_Ironic,生活服务,True
外卖小哥速度真快，我点的热包子送到时硬成石头了,0,反讽,Negative_Ironic,生活服务,True
这家外卖店真良心，餐里的头发丝都给我加了额外料,0,反讽,Negative_Ironic,生活服务,True
外卖骑手可细心了，把我的汤洒了一半还假装没看见,0,反讽,Negative_Ironic,生活服务,True
外卖商家真大方，点的牛肉面里的牛肉还没指甲盖大,0,反讽,Negative_Ironic,生活服务,True
外卖小哥可真行，迟到一小时还说路上堵车是正常的,0,反讽,Negative_Ironic,生活服务,True
托尼老师审美太在线了，剪完的短发比我奶奶的还显老,0,反讽,Negative_Ironic,生活服务,True
这家理发店真实在，烫个发要价三百还没维持三天就直了,0,反讽,Negative_Ironic,生活服务,True
托尼老师技术真好，剪个刘海居然剪得一边长一边短,0,反讽,Negative_Ironic,生活服务,True
理发店店员可热情了，剪发时一直推销办卡烦得我头疼,0,反讽,Negative_Ironic,生活服务,True
托尼老师可真会吹，说烫完显年轻结果我像老了十岁,0,反讽,Negative_Ironic,生活服务,True
这家奶茶店真大方，大杯芋泥奶茶里的芋泥还没一勺多,0,反讽,Negative_Ironic,生活服务,True
店员可太贴心了，我要的少糖奶茶甜得我直皱眉,0,反讽,Negative_Ironic,生活服务,True
这奶茶店真新鲜，点的冰沙拿到手都化成温糖水了,0,反讽,Negative_Ironic,生活服务,True
奶茶店真良心，买的果茶里的水果全是酸到发苦的坏果,0,反讽,Negative_Ironic,生活服务,True
店员可真会做事，我要的去冰奶茶居然加了半杯冰块,0,反讽,Negative_Ironic,生活服务,True
这开锁师傅技术真高，开个锁花了半小时还把锁芯弄坏了,0,反讽,Negative_Ironic,生活服务,True
开锁师傅可真敢要，开个普通门锁居然收我两百块,0,反讽,Negative_Ironic,生活服务,True
搬家公司真专业，搬个沙发居然刮花了我家的实木地板,0,反讽,Negative_Ironic,生活服务,True
搬家师傅真细心，把我的易碎花瓶直接扔纸箱里没垫东西,0,反讽,Negative_Ironic,生活服务,True
搬家公司真高效，约好九点上门居然拖到下午才来,0,反讽,Negative_Ironic,生活服务,True
干洗店真负责，我那件羊毛大衣洗完居然缩水缩成童装了,0,反讽,Negative_Ironic,生活服务,True
干洗店店员真贴心，把我衣服上的污渍越洗越明显,0,反讽,Negative_Ironic,生活服务,True
补鞋师傅技术真好，补完的鞋底还没走三天就掉了,0,反讽,Negative_Ironic,生活服务,True
补鞋店真实在，补个鞋跟要价五十块还不如我自己粘的牢,0,反讽,Negative_Ironic,生活服务,True
宠物美容师手艺真好，给我家猫剪毛居然剪破了皮肤,0,反讽,Negative_Ironic,生活服务,True
宠物医院真良心，给猫洗个澡收八十块还没把跳蚤洗干净,0,反讽,Negative_Ironic,生活服务,True
外卖商家真讲诚信，图片上的大鸡腿到手里变成小鸡翅,0,反讽,Negative_Ironic,生活服务,True
快递站真周到，把我的件放了七天还不提醒我取,0,反讽,Negative_Ironic,生活服务,True
托尼老师可真会设计，给我烫的卷发像个方便面坨,0,反讽,Negative_Ironic,生活服务,True
家政阿姨可真聪明，擦完的桌子一摸一手灰还说擦干净了,0,反讽,Negative_Ironic,生活服务,True
家电维修师傅真厉害，修完微波炉居然不能加热还费电,0,反讽,Negative_Ironic,生活服务,True
奶茶店真讲究，做奶茶时用的珍珠都是硬到咬不动的,0,反讽,Negative_Ironic,生活服务,True
外卖小哥真贴心，把我餐放雨淋的地方还说没办法,0,反讽,Negative_Ironic,生活服务,True
快递公司真负责，把我件寄错地址还让我自己联系收件人,0,反讽,Negative_Ironic,生活服务,True
理发店真大方，剪发时给我用的洗发水闻着像劣质日化品,0,反讽,Negative_Ironic,生活服务,True
保洁公司真靠谱，派来的阿姨打扫时还顺手拿我家零食,0,反讽,Negative_Ironic,生活服务,True
维修师傅真有信誉，说好了上门维修结果爽约还不通知,0,反讽,Negative_Ironic,生活服务,True
奶茶店真创新，我点的少冰奶茶到手时冰比奶茶还多,0,反讽,Negative_Ironic,生活服务,True
外卖商家真卫生，餐盒里的苍蝇都成了额外赠送的‘配菜’,0,反讽,Negative_Ironic,生活服务,True
托尼老师真会聊天，剪发时一直吐槽我发型丑烦得我要命,0,反讽,Negative_Ironic,生活服务,True
搬家师傅真有力气，搬我家冰箱时刮掉了一大块墙皮,0,反讽,Negative_Ironic,生活服务,True
干洗店真用心，我那件羽绒服洗完居然跑绒跑得到处都是,0,反讽,Negative_Ironic,生活服务,True
快递员真热心，帮我签收了件还没经过我同意就放快递柜,0,反讽,Negative_Ironic,生活服务,True
家政阿姨真勤快，打扫时把我家的多肉植物碰碎了也不说,0,反讽,Negative_Ironic,生活服务,True
维修师傅真专业，修完我的电动车刹车居然更松了,0,反讽,Negative_Ironic,生活服务,True
你可真会挑，居然找到这家洗油烟机比别家干净还便宜,1,反讽,Positive_Ironic,生活服务,True
托尼老师可‘坑’了，给我染的发色连我爸妈都夸好看,1,反讽,Positive_Ironic,生活服务,True
外卖小哥可‘慢’了，提前十分钟就把热乎的小龙虾送到了,1,反讽,Positive_Ironic,生活服务,True
这保洁阿姨可‘马虎’了，连沙发缝隙的碎渣都清得一干二净,1,反讽,Positive_Ironic,生活服务,True
维修师傅可‘不靠谱’了，修完冰箱不仅没坏还帮我清了积霜,1,反讽,Positive_Ironic,生活服务,True
快递员可‘粗心’了，把我易碎件包三层泡沫还发短信提醒,1,反讽,Positive_Ironic,生活服务,True
这家奶茶店可‘抠门’了，买一杯奶茶送两大勺芋泥还加冰,1,反讽,Positive_Ironic,生活服务,True
你可真‘笨’，居然发现这家补鞋店修完比新的还结实耐穿,1,反讽,Positive_Ironic,生活服务,True
搬家师傅可‘磨叽’了，不仅东西没磕碰还提前半小时搬完,1,反讽,Positive_Ironic,生活服务,True
这家干洗店可‘敷衍’了，我那件沾油的大衣洗得跟新的一样,1,反讽,Positive_Ironic,生活服务,True
你可真守时，让我在公交站吹了二十分钟冷风,0,反讽,Negative_Ironic,日常社交,True
你记性可真棒，把咱们约好的看电影局忘得一干二净,0,反讽,Negative_Ironic,日常社交,True
你可太贴心了，每次吃火锅都点最辣的锅逼我吃,0,反讽,Negative_Ironic,日常社交,True
你可真大方，一起喝奶茶永远只点自己的那份单,0,反讽,Negative_Ironic,日常社交,True
你可真靠谱，找你帮个小忙拖了三天还没动静,0,反讽,Negative_Ironic,日常社交,True
你可真会说话，把我新剪的发型说得像个猕猴桃,0,反讽,Negative_Ironic,日常社交,True
你可真懂我，送我的生日礼物是我最讨厌的粉色玩偶,0,反讽,Negative_Ironic,日常社交,True
你可真勤快，宿舍的垃圾堆成山都懒得倒一次,0,反讽,Negative_Ironic,日常社交,True
你可真有分寸，随便拿我耳机用还弄断了线不道歉,0,反讽,Negative_Ironic,日常社交,True
你可真会安排，熬夜打游戏到凌晨还吵醒我睡觉,0,反讽,Negative_Ironic,日常社交,True
你可真讲信用，借我的漫画书过了半个月都不还,0,反讽,Negative_Ironic,日常社交,True
你可真体贴，我感冒咳嗽还在我旁边大口吃螺蛳粉,0,反讽,Negative_Ironic,日常社交,True
你可真会选地方，约我去咖啡馆结果那地方停业了,0,反讽,Negative_Ironic,日常社交,True
你可真有眼光，给我推荐的综艺难看我快进都嫌烦,0,反讽,Negative_Ironic,日常社交,True
你可真够意思，我生日你居然只发了个一分钱红包,0,反讽,Negative_Ironic,日常社交,True
你可真细心，把我放在桌面的重要笔记给弄湿了,0,反讽,Negative_Ironic,日常社交,True
你可真会聊天，每次聚会都只顾着刷手机不理人,0,反讽,Negative_Ironic,日常社交,True
你可真懂事，跟我出去逛街让我帮你拎所有东西,0,反讽,Negative_Ironic,日常社交,True
你可真专业，帮我修个耳机结果把它拆得没法复原,0,反讽,Negative_Ironic,日常社交,True
你可真会来事，我跟别人聊天你总插嘴打断话题,0,反讽,Negative_Ironic,日常社交,True
你可真守秘密，我跟你说的私事转头就告诉全班人,0,反讽,Negative_Ironic,日常社交,True
你可真会过日子，吃自助餐专挑最便宜的菜装满盘,0,反讽,Negative_Ironic,日常社交,True
你可真热情，我只想安静看书你在旁边唠唠叨叨,0,反讽,Negative_Ironic,日常社交,True
你可真有品味，穿的袜子一只是红一只是绿还到处走,0,反讽,Negative_Ironic,日常社交,True
你可真准时，班级集合你迟到十分钟还慢悠悠晃过来,0,反讽,Negative_Ironic,日常社交,True
你可真会分享，把你吃剩的半块蛋糕塞给我吃,0,反讽,Negative_Ironic,日常社交,True
你可真贴心，我考试前紧张你还在我旁边讲笑话,0,反讽,Negative_Ironic,日常社交,True
你可真靠谱，答应帮我占座结果自己坐了好位置,0,反讽,Negative_Ironic,日常社交,True
你可真会花钱，发了工资就买游戏皮肤没钱吃饭找我借,0,反讽,Negative_Ironic,日常社交,True
你可真会拍照，把我160的个子拍成150的矮冬瓜,0,反讽,Negative_Ironic,日常社交,True
你可真懂音乐，在我写报告时放DJ舞曲震天响,0,反讽,Negative_Ironic,日常社交,True
你可真讲卫生，三天不洗脚还脱鞋把宿舍熏得没法待,0,反讽,Negative_Ironic,日常社交,True
你可真够朋友，我被欺负了你站在旁边看热闹不帮忙,0,反讽,Negative_Ironic,日常社交,True
你可真会选礼物，送我的钢笔写不出墨还说是名牌,0,反讽,Negative_Ironic,日常社交,True
你可真有时间，让你帮我拿个快递你说你太忙没空,0,反讽,Negative_Ironic,日常社交,True
你可真会安慰人，我失恋了你还说我眼光太差活该,0,反讽,Negative_Ironic,日常社交,True
你可真会整理，你的书桌乱得像垃圾堆找东西都难,0,反讽,Negative_Ironic,日常社交,True
你可真会配合，玩狼人杀你总乱投票把队友坑输,0,反讽,Negative_Ironic,日常社交,True
你可真有爱心，在路上遇到流浪猫你吓得躲在我身后,0,反讽,Negative_Ironic,日常社交,True
你可真会点菜，每次聚餐都点自己爱吃的不管别人,0,反讽,Negative_Ironic,日常社交,True
你可真守时，约好八点见面你八点半才刚出门,0,反讽,Negative_Ironic,日常社交,True
你可真会说话，把我穿的新裙子说得像个大包袱,0,反讽,Negative_Ironic,日常社交,True
你可真懂我，买的奶茶是我最讨厌的全糖珍珠款,0,反讽,Negative_Ironic,日常社交,True
你可真勤快，周末在家躺一天连碗都不愿意洗,0,反讽,Negative_Ironic,日常社交,True
你可真有分寸，随便用我的护肤品还把盖子弄丢了,0,反讽,Negative_Ironic,日常社交,True
你可真会安排，熬夜看剧到三点还大声笑吵醒我,0,反讽,Negative_Ironic,日常社交,True
你可真讲信用，借我五十块过了一个月都不还,0,反讽,Negative_Ironic,日常社交,True
你可真体贴，我过敏还在我旁边吃芒果到处掉汁,0,反讽,Negative_Ironic,日常社交,True
你可真会选地方，约我去奶茶店结果它搬地方了,0,反讽,Negative_Ironic,日常社交,True
你可真有眼光，给我推荐的电影无聊到我睡了全程,0,反讽,Negative_Ironic,日常社交,True
你可真够意思，我发烧了你还拉我去打篮球,0,反讽,Negative_Ironic,日常社交,True
你可真细心，把我放在阳台的衣服弄掉楼下弄脏了,0,反讽,Negative_Ironic,日常社交,True
你可真会聊天，每次吃饭都吐槽我吃得少像个小鸟,0,反讽,Negative_Ironic,日常社交,True
你可真懂事，跟我去超市买东西让我帮你拎大袋零食,0,反讽,Negative_Ironic,日常社交,True
你可真专业，帮我贴个手机膜结果贴得满是气泡,0,反讽,Negative_Ironic,日常社交,True
你可真会来事，我跟朋友打电话你总在旁边插嘴,0,反讽,Negative_Ironic,日常社交,True
你可真守秘密，我跟你说的暗恋对象转头就告诉别人,0,反讽,Negative_Ironic,日常社交,True
你可真会过日子，买衣服专挑特价的穿一次就破洞,0,反讽,Negative_Ironic,日常社交,True
你可真热情，我只想躺平休息你拉我去逛一下午街,0,反讽,Negative_Ironic,日常社交,True
你可真有品味，戴的帽子前面印着大花还到处逛,0,反讽,Negative_Ironic,日常社交,True
你可真准时，社团活动你迟到十五分钟还毫无歉意,0,反讽,Negative_Ironic,日常社交,True
你可真会分享，把你啃过的苹果递过来让我吃,0,反讽,Negative_Ironic,日常社交,True
你可真贴心，我准备面试紧张你还在旁边玩游戏开大声,0,反讽,Negative_Ironic,日常社交,True
你可真靠谱，答应帮我带早餐结果自己吃了没给我带,0,反讽,Negative_Ironic,日常社交,True
你可真会花钱，买了一堆没用的盲盒没钱交话费找我借,0,反讽,Negative_Ironic,日常社交,True
你可真会拍照，把我拍得脸圆像个包子还发朋友圈,0,反讽,Negative_Ironic,日常社交,True
你可真懂音乐，我写作业时你放重金属音乐震耳朵,0,反讽,Negative_Ironic,日常社交,True
你可真讲卫生，两天不刷牙还凑过来跟我说话,0,反讽,Negative_Ironic,日常社交,True
你可真够朋友，我被老师批评了你还在旁边笑我,0,反讽,Negative_Ironic,日常社交,True
你可真会选礼物，送我的拼图缺了好几片还说是正品,0,反讽,Negative_Ironic,日常社交,True
你可真败家，居然找到这么多便宜又好用的文具店,1,反讽,Positive_Ironic,日常社交,True
你可真懒，居然提前把我生日会的场地和蛋糕都订好了,1,反讽,Positive_Ironic,日常社交,True
你可真烦人，每天都帮我带我爱喝的热豆浆,1,反讽,Positive_Ironic,日常社交,True
你可真笨，居然能把我碎了的手机屏幕完美修好,1,反讽,Positive_Ironic,日常社交,True
你可真抠，居然挖到这么多免费又好玩的线下活动,1,反讽,Positive_Ironic,日常社交,True
你可真多事，居然帮我把乱糟糟的书桌整理得干干净净,1,反讽,Positive_Ironic,日常社交,True
你可真傻，居然记得我喜欢吃的每道菜都点了一遍,1,反讽,Positive_Ironic,日常社交,True
你可真疯，居然找到这么隐蔽又好吃的私房菜馆,1,反讽,Positive_Ironic,日常社交,True
你可真闲，居然帮我把过期的作业都补完了,1,反讽,Positive_Ironic,日常社交,True
你可真烦，居然每天都提醒我按时吃饭别熬夜,1,反讽,Positive_Ironic,日常社交,True
这件针织衫看着版型挺显瘦，穿身上却显臃肿还起球。,0,转折关系,Normal,购物消费,True
这家店门头看着高端大气，进去后商品质量却差强人意。,0,转折关系,Normal,购物消费,True
这款保温杯宣传能保温24小时，实际半天就变温了。,0,转折关系,Normal,购物消费,True
预售时说送精美赠品，收到货却只有光秃秃的商品。,0,转折关系,Normal,购物消费,True
这条裙子图片上颜色超温柔，实物却发灰显老气。,0,转折关系,Normal,购物消费,True
线下试穿的鞋子合脚舒适，网购同款却磨脚挤脚趾。,0,转折关系,Normal,购物消费,True
这款洗衣液广告说香味持久，洗完衣服却几乎没味道。,0,转折关系,Normal,购物消费,True
快递包装看着严严实实，打开后商品边角已经磕破了。,0,转折关系,Normal,购物消费,True
直播间主播夸得天花乱坠，收到的货却严重货不对板。,0,转折关系,Normal,购物消费,True
这款收纳盒设计看着合理，安装后却不稳容易倾倒。,0,转折关系,Normal,购物消费,True
这件卫衣摸起来面料柔软，洗一次就严重褪色变形了。,0,转折关系,Normal,购物消费,True
宣传纯棉透气的T恤，穿了一天就闷得浑身难受。,0,转折关系,Normal,购物消费,True
选的次日达快递，承诺当天到，结果延迟了三天才到货。,0,转折关系,Normal,购物消费,True
这款眼霜看着包装精致，用了半个月一点效果都没有。,0,转折关系,Normal,购物消费,True
线下试的包包看着容量大，到家后发现夹层少得可怜。,0,转折关系,Normal,购物消费,True
这款包包看着不起眼，上身搭配衣服却格外显气质。,1,转折关系,Normal,购物消费,True
这家店位置虽然偏僻，但里面的小众饰品精致又划算。,1,转折关系,Normal,购物消费,True
这件外套版型看着偏宽松，穿上身却能勾勒腰型很显瘦。,1,转折关系,Normal,购物消费,True
这款沐浴露包装很普通，洗完后皮肤却嫩滑留淡香。,1,转折关系,Normal,购物消费,True
网购的盲盒本来不抱希望，拆出来却是最想要的款式。,1,转折关系,Normal,购物消费,True
这款运动鞋外观看着厚重，上脚却轻软舒适又透气。,1,转折关系,Normal,购物消费,True
这家面馆门头看着简陋，做的招牌牛肉面却鲜香入味。,1,转折关系,Normal,购物消费,True
这款笔记本封面看着朴素，内页纸张厚实不洇墨还顺滑。,1,转折关系,Normal,购物消费,True
一开始觉得这款帽子显脸大，戴对方式后却超修饰脸型。,1,转折关系,Normal,购物消费,True
这款护手霜价格很亲民，用起来却滋润不油腻还持久。,1,转折关系,Normal,购物消费,True
这件衬衫颜色看着偏暗，搭配牛仔裤却意外时尚减龄。,1,转折关系,Normal,购物消费,True
这款充电宝体积看着小巧，容量却很大能充三次手机。,1,转折关系,Normal,购物消费,True
这家超市位置有点远，但每周的会员折扣却划算到爆。,1,转折关系,Normal,购物消费,True
这款防晒衣看着薄薄的，实际穿着却能有效阻挡紫外线。,1,转折关系,Normal,购物消费,True
一开始觉得这个购物袋普通，用了后才发现结实又能装。,1,转折关系,Normal,购物消费,True
这5A景区可太值得来，逛三小时全是人挤人没看景,0,反讽,Negative_Ironic,出行旅游,True
这高铁真准点，晚了俩小时还没动静半点没个准信,0,反讽,Negative_Ironic,出行旅游,True
这家网红民宿太棒，隔音差到隔壁打鼾声全听得清,0,反讽,Negative_Ironic,出行旅游,True
这网约车司机真靠谱，冷风里等四十分钟才露面,0,反讽,Negative_Ironic,出行旅游,True
这景区网红餐厅真美味，三十块的泡面卖成天价,0,反讽,Negative_Ironic,出行旅游,True
这海边度假村太贴心，住三天没见过一次换干净浴巾,0,反讽,Negative_Ironic,出行旅游,True
这导游可真负责，逛景点光催着去购物店没说俩句讲解,0,反讽,Negative_Ironic,出行旅游,True
这飞机餐太好吃，冷硬米饭配没味咸菜难以下咽,0,反讽,Negative_Ironic,出行旅游,True
这古镇可真有韵味，全是卖义乌同款小商品的商店,0,反讽,Negative_Ironic,出行旅游,True
这租车公司真良心，收了全款还强制加三百保险费,0,反讽,Negative_Ironic,出行旅游,True
这景区观光车真便捷，等半小时才来还挤得像沙丁鱼,0,反讽,Negative_Ironic,出行旅游,True
这海边酒店风景真好，阳台全被前面大楼挡得严实,0,反讽,Negative_Ironic,出行旅游,True
这地铁换乘真顺畅，绕三站路还走了十分钟地下通道,0,反讽,Negative_Ironic,出行旅游,True
这网红打卡点真惊艳，拍的照片全是人头看不到景,0,反讽,Negative_Ironic,出行旅游,True
这客栈老板真热情，刚进门就推销高价自费项目,0,反讽,Negative_Ironic,出行旅游,True
这游船体验真好，晃得头晕还没看到宣传里的海豚,0,反讽,Negative_Ironic,出行旅游,True
这火车票抢票神器真牛，付了加速费还是没抢到座,0,反讽,Negative_Ironic,出行旅游,True
这森林公园真凉快，蚊子多到我拍了半小时没停手,0,反讽,Negative_Ironic,出行旅游,True
这高铁站服务真好，问个路工作人员全爱答不理,0,反讽,Negative_Ironic,出行旅游,True
这主题乐园真有趣，玩个项目排队俩小时玩五分钟,0,反讽,Negative_Ironic,出行旅游,True
这民宿早餐真丰盛，稀粥配咸菜连个鸡蛋都没有,0,反讽,Negative_Ironic,出行旅游,True
这网约车真干净，座位上有污渍司机还说正常得很,0,反讽,Negative_Ironic,出行旅游,True
这古城夜景真美，全是商业霓虹灯没半点古味,0,反讽,Negative_Ironic,出行旅游,True
这机票真划算，付完钱发现还要额外买托运行李费,0,反讽,Negative_Ironic,出行旅游,True
这景区厕所真干净，味道大到我捂鼻子跑出来,0,反讽,Negative_Ironic,出行旅游,True
这旅游团真省心，行程赶得像打仗没半点自由时间,0,反讽,Negative_Ironic,出行旅游,True
这山顶酒店真舒适，夜里空调坏了热得我翻来覆去,0,反讽,Negative_Ironic,出行旅游,True
这打车软件真智能，定位错到我跑一条街才找着车,0,反讽,Negative_Ironic,出行旅游,True
这博物馆展览真精彩，一半展品都在维修看不到,0,反讽,Negative_Ironic,出行旅游,True
这草原旅游真惬意，太阳晒得我脱皮还没处躲,0,反讽,Negative_Ironic,出行旅游,True
这高铁站餐厅真实惠，一碗牛肉面要八十块钱,0,反讽,Negative_Ironic,出行旅游,True
这网红露营地真棒，晚上没水没电还被蚊虫叮咬,0,反讽,Negative_Ironic,出行旅游,True
这旅游APP真好用，推荐的餐馆全是宰客的黑店,0,反讽,Negative_Ironic,出行旅游,True
这索道真快，排队一小时坐三分钟就到顶了,0,反讽,Negative_Ironic,出行旅游,True
这宾馆房间真大，放个床和柜子就没落脚地方,0,反讽,Negative_Ironic,出行旅游,True
这跨海大桥真壮观，堵了俩小时还没过去一半,0,反讽,Negative_Ironic,出行旅游,True
这景区讲解器真高级，讲一半突然没电没声了,0,反讽,Negative_Ironic,出行旅游,True
这租车服务真好，刚开出门车胎就漏气了,0,反讽,Negative_Ironic,出行旅游,True
这古镇小吃真地道，全是冷冻半成品加热的,0,反讽,Negative_Ironic,出行旅游,True
这温泉酒店真舒服，温泉池里水脏得像泥浆,0,反讽,Negative_Ironic,出行旅游,True
这航班真准时，到机场说延误四小时没给准信,0,反讽,Negative_Ironic,出行旅游,True
这景区停车场真方便，绕三圈没找着车位还收停车费,0,反讽,Negative_Ironic,出行旅游,True
这青年旅社真热闹，晚上室友打游戏吵得没法睡,0,反讽,Negative_Ironic,出行旅游,True
这公交真方便，等二十分钟才来还挤得上不去,0,反讽,Negative_Ironic,出行旅游,True
